EventTime,EventType,Event
2020-08-28 10:09:20.166754364,IMBALANCE,"[42, 2]"
2020-08-28 10:09:40.172709877,BID_DEPTH,"[(100438, 31)]"
2020-08-28 10:09:40.172709877,ASK_DEPTH,"[(100442, 1)]"
2020-08-28 10:09:40.172709877,IMBALANCE,"[31, 1]"
2020-08-28 10:10:00.178665390,BID_DEPTH,"[(100583, 32)]"
2020-08-28 10:10:00.178665390,ASK_DEPTH,"[(100598, 1)]"
2020-08-28 10:10:00.178665390,IMBALANCE,"[32, 1]"
2020-08-28 10:10:20.184620903,BID_DEPTH,"[(100618, 32)]"
2020-08-28 10:10:20.184620903,ASK_DEPTH,"[(100619, 1)]"
2020-08-28 10:10:20.184620903,IMBALANCE,"[32, 1]"
2020-08-28 10:10:40.190576416,BID_DEPTH,"[(100626, 30)]"
2020-08-28 10:10:40.190576416,ASK_DEPTH,"[(100664, 1)]"
2020-08-28 10:10:40.190576416,IMBALANCE,"[30, 1]"
2020-08-28 10:11:00.196531929,BID_DEPTH,"[(100679, 1)]"
2020-08-28 10:11:00.196531929,ASK_DEPTH,"[(100762, 1)]"
2020-08-28 10:11:00.196531929,IMBALANCE,"[1, 1]"
2020-08-28 10:11:20.202487442,BID_DEPTH,"[(100750, 29)]"
2020-08-28 10:11:20.202487442,ASK_DEPTH,"[(100773, 1)]"
2020-08-28 10:11:20.202487442,IMBALANCE,"[29, 1]"
2020-08-28 10:11:40.208442955,BID_DEPTH,"[(100765, 42)]"
2020-08-28 10:11:40.208442955,ASK_DEPTH,"[(100786, 1)]"
2020-08-28 10:11:40.208442955,IMBALANCE,"[42, 1]"
2020-08-28 10:12:00.214398468,BID_DEPTH,"[(100791, 34)]"
2020-08-28 10:12:00.214398468,ASK_DEPTH,"[(100794, 1)]"
2020-08-28 10:12:00.214398468,IMBALANCE,"[34, 1]"
2020-08-28 10:12:20.220353981,BID_DEPTH,"[(100795, 27)]"
2020-08-28 10:12:20.220353981,ASK_DEPTH,"[(100804, 2)]"
2020-08-28 10:12:20.220353981,IMBALANCE,"[27, 2]"
2020-08-28 10:12:40.226309494,BID_DEPTH,"[(100803, 34)]"
2020-08-28 10:12:40.226309494,ASK_DEPTH,"[(100804, 1)]"
2020-08-28 10:12:40.226309494,IMBALANCE,"[34, 1]"
2020-08-28 10:13:00.232265007,BID_DEPTH,"[(100805, 44)]"
2020-08-28 10:13:00.232265007,ASK_DEPTH,"[(100810, 2)]"
2020-08-28 10:13:00.232265007,IMBALANCE,"[44, 2]"
2020-08-28 10:13:20.238220520,BID_DEPTH,"[(100834, 27)]"
2020-08-28 10:13:20.238220520,ASK_DEPTH,"[(100866, 1)]"
2020-08-28 10:13:20.238220520,IMBALANCE,"[27, 1]"
2020-08-28 10:13:40.244176033,BID_DEPTH,"[(100863, 35)]"
2020-08-28 10:13:40.244176033,ASK_DEPTH,"[(100864, 1)]"
2020-08-28 10:13:40.244176033,IMBALANCE,"[35, 1]"
