FundamentalTime,FundamentalValue
2020-08-28 10:57:23.229739178,100269.0
2020-08-28 10:57:26.902720850,100297.0
2020-08-28 10:57:31.447660300,100269.0
2020-08-28 10:57:35.263359481,100247.0
2020-08-28 10:57:36.673036951,100232.0
2020-08-28 10:57:47.174771803,100130.0
2020-08-28 10:57:55.503522918,100167.0
2020-08-28 10:57:55.541457309,100167.0
2020-08-28 10:58:03.554150440,100073.0
2020-08-28 10:58:17.109809706,99831.0
2020-08-28 10:58:18.235188193,99844.0
2020-08-28 10:58:18.304756624,99844.0
2020-08-28 10:58:20.868151263,99827.0
2020-08-28 10:58:20.879800728,99827.0
2020-08-28 10:58:30.931458181,99830.0
2020-08-28 10:58:31.656780420,99824.0
2020-08-28 10:58:32.176214840,99822.0
2020-08-28 10:58:32.451617066,99821.0
2020-08-28 10:58:33.462423906,99819.0
2020-08-28 10:58:34.563119889,99843.0
2020-08-28 10:58:37.512226745,99860.0
2020-08-28 10:58:38.951356336,99877.0
2020-08-28 10:58:44.985170660,99862.0
2020-08-28 10:58:45.989437594,99863.0
2020-08-28 10:58:46.473135101,99865.0
2020-08-28 10:58:47.351110802,99865.0
2020-08-28 10:58:48.522001239,99867.0
2020-08-28 10:58:50.468390694,99895.0
2020-08-28 10:58:51.138640527,99886.0
2020-08-28 10:58:52.012511008,99892.0
2020-08-28 10:58:53.410138995,99870.0
2020-08-28 10:58:56.307691198,99834.0
2020-08-28 10:58:56.740074546,99830.0
2020-08-28 10:58:56.804637256,99829.0
2020-08-28 10:58:57.811590220,99823.0
2020-08-28 10:58:59.417452600,99836.0
2020-08-28 10:58:59.678288428,99838.0
2020-08-28 10:59:01.383446819,99826.0
2020-08-28 10:59:02.130030190,99807.0
2020-08-28 10:59:20.027784485,99997.0
2020-08-28 10:59:22.684614373,99984.0
2020-08-28 10:59:26.960035270,99977.0
2020-08-28 10:59:31.126807046,100051.0
2020-08-28 10:59:31.205896333,100051.0
2020-08-28 10:59:32.159209378,100056.0
2020-08-28 10:59:32.975424494,100068.0
2020-08-28 10:59:34.998195276,100113.0
2020-08-28 10:59:35.324117335,100113.0
2020-08-28 10:59:35.818643980,100116.0
2020-08-28 10:59:36.998033907,100125.0
2020-08-28 10:59:40.666784956,100186.0
2020-08-28 10:59:45.768583052,100205.0
2020-08-28 10:59:56.571511379,100299.0
2020-08-28 11:00:04.774824490,100315.0
2020-08-28 11:00:06.892721806,100357.0
2020-08-28 11:00:08.023950405,100356.0
2020-08-28 11:00:10.487386560,100342.0
2020-08-28 11:00:18.396302030,100374.0
2020-08-28 11:00:21.169540220,100355.0
2020-08-28 11:00:23.522227559,100330.0
2020-08-28 11:00:25.712273430,100326.0
2020-08-28 11:00:25.836992855,100325.0
2020-08-28 11:00:25.983362563,100325.0
2020-08-28 11:00:29.440729343,100279.0
2020-08-28 11:00:29.779515799,100282.0
2020-08-28 11:00:34.480807865,100234.0
2020-08-28 11:00:36.422528772,100224.0
2020-08-28 11:00:37.044191044,100225.0
2020-08-28 11:00:37.545003490,100225.0
2020-08-28 11:00:40.294798470,100198.0
2020-08-28 11:00:47.121371881,100288.0
2020-08-28 11:00:49.660014366,100281.0
2020-08-28 11:00:49.928869626,100281.0
2020-08-28 11:00:50.022335921,100280.0
2020-08-28 11:00:50.723337699,100276.0
2020-08-28 11:00:55.097270909,100288.0
2020-08-28 11:00:55.211105965,100286.0
2020-08-28 11:01:01.538855158,100269.0
2020-08-28 11:01:03.104442718,100283.0
2020-08-28 11:01:03.499084382,100281.0
2020-08-28 11:01:07.252619286,100299.0
2020-08-28 11:01:10.738946251,100284.0
2020-08-28 11:01:20.181702819,100192.0
2020-08-28 11:01:23.666939320,100235.0
2020-08-28 11:01:29.622139497,100211.0
2020-08-28 11:01:31.912272454,100192.0
2020-08-28 11:01:33.190466881,100193.0
2020-08-28 11:01:33.823107786,100179.0
2020-08-28 11:01:35.237434575,100188.0
2020-08-28 11:01:35.368183962,100189.0
2020-08-28 11:01:36.007614488,100198.0
2020-08-28 11:01:36.811331311,100186.0
2020-08-28 11:01:41.634483391,100169.0
2020-08-28 11:01:49.486978833,99977.0
2020-08-28 11:01:53.668265062,99923.0
2020-08-28 11:01:59.130166810,99926.0
2020-08-28 11:02:00.230465807,99923.0
2020-08-28 11:02:01.592635858,99921.0
2020-08-28 11:02:02.301197384,99923.0
2020-08-28 11:02:05.040136536,99922.0
2020-08-28 11:02:06.735122209,99917.0
2020-08-28 11:02:08.589706165,99929.0
2020-08-28 11:02:11.300940179,99901.0
2020-08-28 11:02:12.494198481,99894.0
2020-08-28 11:02:13.387144667,99885.0
2020-08-28 11:02:13.532951989,99884.0
2020-08-28 11:02:13.676571679,99884.0
2020-08-28 11:02:14.224716557,99875.0
2020-08-28 11:02:17.067159273,99885.0
2020-08-28 11:02:17.193211346,99885.0
2020-08-28 11:02:23.548159065,99817.0
2020-08-28 11:02:27.226653663,99830.0
2020-08-28 11:02:28.513334318,99832.0
2020-08-28 11:02:39.633207630,99892.0
2020-08-28 11:02:39.754919071,99892.0
2020-08-28 11:02:40.167679060,99895.0
2020-08-28 11:02:48.737750848,99876.0
2020-08-28 11:02:49.423777063,99880.0
2020-08-28 11:02:52.909782153,99795.0
2020-08-28 11:02:57.788770519,99697.0
2020-08-28 11:03:02.234421694,99702.0
2020-08-28 11:03:06.773988287,99743.0
2020-08-28 11:03:07.266841782,99749.0
2020-08-28 11:03:08.210594042,99741.0
2020-08-28 11:03:10.752470675,99731.0
2020-08-28 11:03:13.963241281,99765.0
2020-08-28 11:03:20.581809574,99811.0
2020-08-28 11:03:21.966156948,99811.0
2020-08-28 11:03:22.301658346,99809.0
2020-08-28 11:03:22.859571682,99817.0
2020-08-28 11:03:27.648466564,99832.0
2020-08-28 11:03:28.916553090,99822.0
2020-08-28 11:03:30.396973487,99820.0
2020-08-28 11:03:30.795549232,99827.0
2020-08-28 11:03:34.589897700,99894.0
2020-08-28 11:03:37.193678067,99870.0
2020-08-28 11:03:45.882436906,100075.0
2020-08-28 11:03:46.987359016,100078.0
2020-08-28 11:03:47.922599661,100085.0
2020-08-28 11:03:55.053855193,100076.0
2020-08-28 11:03:57.221798482,100060.0
2020-08-28 11:03:57.998594807,100063.0
2020-08-28 11:04:10.748996063,99893.0
2020-08-28 11:04:12.328649344,99869.0
2020-08-28 11:04:20.901278450,99990.0
2020-08-28 11:04:24.869964486,99994.0
2020-08-28 11:04:25.724976388,99995.0
2020-08-28 11:04:26.878932173,100009.0
2020-08-28 11:04:27.104236174,100008.0
2020-08-28 11:04:29.808450531,99989.0
2020-08-28 11:04:34.840641846,100033.0
2020-08-28 11:04:35.205306421,100038.0
2020-08-28 11:04:36.019283856,100034.0
2020-08-28 11:04:37.886222585,100019.0
2020-08-28 11:04:41.026116467,100028.0
2020-08-28 11:04:41.078819336,100027.0
2020-08-28 11:04:42.211736867,100015.0
2020-08-28 11:04:45.408042843,100002.0
2020-08-28 11:04:46.733556208,99992.0
2020-08-28 11:04:49.846755486,99967.0
2020-08-28 11:04:54.090255072,99931.0
2020-08-28 11:04:55.514267147,99941.0
2020-08-28 11:04:57.076121073,99924.0
2020-08-28 11:05:00.800492893,99899.0
2020-08-28 11:05:01.908611415,99876.0
2020-08-28 11:05:03.823884731,99856.0
2020-08-28 11:05:06.230585605,99825.0
2020-08-28 11:05:10.256678322,99821.0
2020-08-28 11:05:11.008893607,99819.0
2020-08-28 11:05:17.419169882,99857.0
2020-08-28 11:05:23.437422216,99869.0
2020-08-28 11:05:23.786569998,99867.0
2020-08-28 11:05:26.529894401,99869.0
2020-08-28 11:05:28.021483910,99870.0
2020-08-28 11:05:32.740516402,99825.0
2020-08-28 11:05:37.217764638,99790.0
2020-08-28 11:05:46.618522921,99693.0
2020-08-28 11:05:50.997408262,99743.0
2020-08-28 11:05:51.675515515,99730.0
2020-08-28 11:06:04.269151292,99918.0
2020-08-28 11:06:05.925135564,99924.0
2020-08-28 11:06:06.950651470,99916.0
2020-08-28 11:06:09.454752278,99916.0
2020-08-28 11:06:13.513954787,99942.0
2020-08-28 11:06:15.432194547,99942.0
2020-08-28 11:06:15.481581538,99942.0
2020-08-28 11:06:19.038468406,99984.0
2020-08-28 11:06:22.288248377,99947.0
2020-08-28 11:06:26.926560657,99849.0
2020-08-28 11:06:30.264855305,99900.0
2020-08-28 11:06:35.914428262,99912.0
2020-08-28 11:06:37.647134638,99895.0
2020-08-28 11:06:44.007329892,99792.0
2020-08-28 11:06:48.810806331,99774.0
2020-08-28 11:06:52.562026306,99726.0
2020-08-28 11:06:53.011073748,99726.0
2020-08-28 11:06:54.880588085,99701.0
2020-08-28 11:06:57.227465024,99684.0
2020-08-28 11:06:58.716621185,99722.0
2020-08-28 11:06:59.675905711,99717.0
2020-08-28 11:07:01.524251449,99712.0
2020-08-28 11:07:04.095497133,99702.0
2020-08-28 11:07:07.962895875,99666.0
2020-08-28 11:07:12.183136432,99595.0
2020-08-28 11:07:12.563888799,99600.0
2020-08-28 11:07:16.474494421,99528.0
2020-08-28 11:07:18.310910340,99512.0
2020-08-28 11:07:22.769907189,99400.0
2020-08-28 11:07:23.481320352,99396.0
2020-08-28 11:07:29.248236721,99478.0
2020-08-28 11:07:35.768149435,99437.0
2020-08-28 11:07:37.383472959,99435.0
2020-08-28 11:07:37.413514652,99435.0
2020-08-28 11:07:37.582053598,99433.0
2020-08-28 11:07:37.767276846,99432.0
2020-08-28 11:07:39.334068990,99434.0
2020-08-28 11:07:41.076195479,99442.0
2020-08-28 11:07:46.198861175,99368.0
2020-08-28 11:07:49.368881158,99379.0
2020-08-28 11:07:49.969576775,99376.0
2020-08-28 11:07:50.213727176,99377.0
2020-08-28 11:07:51.350891110,99381.0
2020-08-28 11:07:56.331302609,99494.0
2020-08-28 11:07:56.509990801,99495.0
2020-08-28 11:07:57.289559057,99487.0
2020-08-28 11:07:58.233214714,99481.0
2020-08-28 11:08:05.284778034,99551.0
2020-08-28 11:08:07.509700522,99581.0
2020-08-28 11:08:10.686978991,99572.0
2020-08-28 11:08:11.363298758,99571.0
2020-08-28 11:08:11.556342311,99573.0
2020-08-28 11:08:13.864318630,99551.0
2020-08-28 11:08:16.390336023,99535.0
2020-08-28 11:08:17.643878562,99526.0
2020-08-28 11:08:17.929973031,99526.0
2020-08-28 11:08:19.263703856,99512.0
2020-08-28 11:08:26.124492725,99475.0
2020-08-28 11:08:27.613007601,99461.0
2020-08-28 11:08:30.675689504,99482.0
2020-08-28 11:08:32.952484159,99501.0
2020-08-28 11:08:33.449503381,99504.0
2020-08-28 11:08:35.722243240,99505.0
2020-08-28 11:08:37.137937086,99483.0
2020-08-28 11:08:38.586554918,99484.0
2020-08-28 11:08:48.856007991,99388.0
2020-08-28 11:08:49.856122670,99383.0
2020-08-28 11:08:51.333881552,99398.0
2020-08-28 11:08:52.417345704,99391.0
2020-08-28 11:08:55.029858966,99415.0
2020-08-28 11:08:58.685310098,99435.0
2020-08-28 11:08:59.213273709,99432.0
2020-08-28 11:09:06.794772714,99345.0
2020-08-28 11:09:09.585009560,99363.0
2020-08-28 11:09:09.633744594,99364.0
2020-08-28 11:09:22.823305616,99522.0
2020-08-28 11:09:24.042011038,99533.0
2020-08-28 11:09:26.825741766,99538.0
2020-08-28 11:09:29.064936077,99545.0
2020-08-28 11:09:30.198707291,99541.0
2020-08-28 11:09:30.701694578,99539.0
2020-08-28 11:09:36.523310023,99559.0
2020-08-28 11:09:37.111794738,99562.0
2020-08-28 11:09:39.601184805,99584.0
2020-08-28 11:09:42.853756491,99578.0
2020-08-28 11:09:45.965570776,99547.0
2020-08-28 11:09:54.879094545,99338.0
2020-08-28 11:10:00.405959931,99264.0
2020-08-28 11:10:01.327027577,99264.0
2020-08-28 11:10:01.586371213,99263.0
2020-08-28 11:10:03.601465215,99255.0
2020-08-28 11:10:09.544456351,99260.0
2020-08-28 11:10:12.253975499,99264.0
2020-08-28 11:10:13.280616160,99263.0
2020-08-28 11:10:16.291291846,99273.0
2020-08-28 11:10:18.158491459,99248.0
2020-08-28 11:10:20.427583858,99237.0
2020-08-28 11:10:25.283136450,99251.0
2020-08-28 11:10:27.360349712,99236.0
2020-08-28 11:10:30.799999197,99237.0
2020-08-28 11:10:32.644763759,99215.0
2020-08-28 11:10:41.339604539,99138.0
2020-08-28 11:10:53.221839453,98938.0
2020-08-28 11:10:58.690140885,98905.0
2020-08-28 11:11:07.396865515,99049.0
2020-08-28 11:11:08.361866368,99050.0
2020-08-28 11:11:16.100690670,99076.0
2020-08-28 11:11:18.747428397,99064.0
2020-08-28 11:11:19.919553071,99052.0
2020-08-28 11:11:27.155188374,98976.0
2020-08-28 11:11:29.461099034,98965.0
2020-08-28 11:11:36.118434665,99025.0
2020-08-28 11:11:42.589258836,99092.0
2020-08-28 11:11:44.096648213,99111.0
2020-08-28 11:11:45.491767374,99139.0
2020-08-28 11:11:54.048137480,99198.0
2020-08-28 11:11:56.560570566,99194.0
2020-08-28 11:11:56.772555056,99195.0
2020-08-28 11:11:57.793955707,99200.0
2020-08-28 11:11:58.181374427,99198.0
2020-08-28 11:12:07.081872089,99214.0
2020-08-28 11:12:11.555308025,99234.0
2020-08-28 11:12:14.535239628,99287.0
2020-08-28 11:12:14.780327343,99285.0
2020-08-28 11:12:17.836852416,99267.0
2020-08-28 11:12:19.554760462,99256.0
2020-08-28 11:12:21.912335107,99228.0
2020-08-28 11:12:22.129214025,99225.0
2020-08-28 11:12:25.657917084,99189.0
2020-08-28 11:12:30.021375940,99178.0
2020-08-28 11:12:46.592630314,98938.0
2020-08-28 11:12:51.542089118,98902.0
2020-08-28 11:13:05.602418471,98995.0
2020-08-28 11:13:05.930293377,98997.0
2020-08-28 11:13:06.571634293,98991.0
2020-08-28 11:13:11.278150019,98924.0
2020-08-28 11:13:17.397914873,98923.0
2020-08-28 11:13:18.346449720,98932.0
2020-08-28 11:13:20.016885931,98909.0
2020-08-28 11:13:22.426666008,98908.0
2020-08-28 11:13:25.125779081,98930.0
2020-08-28 11:13:29.035874429,98919.0
2020-08-28 11:13:34.282648569,98936.0
2020-08-28 11:13:39.661567487,98890.0
2020-08-28 11:13:42.150101701,98880.0
2020-08-28 11:13:43.541906854,98882.0
2020-08-28 11:13:44.267694146,98888.0
2020-08-28 11:13:50.326409994,98860.0
2020-08-28 11:13:51.378531782,98855.0
2020-08-28 11:13:52.444802768,98859.0
2020-08-28 11:13:53.754868131,98859.0
2020-08-28 11:13:55.236399946,98871.0
2020-08-28 11:13:56.755833779,98888.0
2020-08-28 11:13:59.036724650,98857.0
2020-08-28 11:14:07.356541214,98937.0
2020-08-28 11:14:08.412056118,98937.0
2020-08-28 11:14:11.268026762,98885.0
2020-08-28 11:14:23.389206009,98737.0
2020-08-28 11:14:26.706151823,98721.0
2020-08-28 11:14:27.378773585,98720.0
2020-08-28 11:14:28.891974636,98731.0
2020-08-28 11:14:29.282719754,98738.0
2020-08-28 11:14:32.200784067,98798.0
2020-08-28 11:14:34.756244697,98773.0
2020-08-28 11:14:35.190947853,98780.0
2020-08-28 11:14:35.593440404,98777.0
2020-08-28 11:14:37.854709148,98775.0
2020-08-28 11:14:39.202660936,98785.0
2020-08-28 11:14:40.716396802,98797.0
2020-08-28 11:14:41.646677937,98776.0
2020-08-28 11:14:42.488935963,98774.0
2020-08-28 11:14:42.767675056,98774.0
2020-08-28 11:14:44.220929610,98761.0
2020-08-28 11:14:47.325312542,98734.0
2020-08-28 11:14:48.392145139,98727.0
2020-08-28 11:15:00.684017455,98672.0
2020-08-28 11:15:03.860386569,98697.0
2020-08-28 11:15:06.042730518,98720.0
2020-08-28 11:15:09.839701169,98697.0
2020-08-28 11:15:10.247761763,98702.0
2020-08-28 11:15:13.147091611,98689.0
2020-08-28 11:15:16.397344736,98692.0
2020-08-28 11:15:17.956713467,98687.0
2020-08-28 11:15:18.507175485,98685.0
2020-08-28 11:15:20.693479028,98699.0
2020-08-28 11:15:24.449540495,98735.0
2020-08-28 11:15:25.974846480,98732.0
2020-08-28 11:15:27.819430920,98718.0
2020-08-28 11:15:29.159270644,98729.0
2020-08-28 11:15:30.100953983,98725.0
2020-08-28 11:15:31.457704666,98725.0
2020-08-28 11:15:33.156146862,98720.0
2020-08-28 11:15:33.453460674,98722.0
2020-08-28 11:15:35.339221634,98724.0
2020-08-28 11:15:38.764399553,98697.0
2020-08-28 11:15:38.829263142,98697.0
2020-08-28 11:15:44.185474350,98774.0
2020-08-28 11:15:44.538326276,98773.0
2020-08-28 11:15:49.647177587,98813.0
2020-08-28 11:15:52.086642276,98789.0
2020-08-28 11:15:53.414943865,98781.0
2020-08-28 11:15:56.294227117,98842.0
2020-08-28 11:15:56.571799428,98843.0
2020-08-28 11:16:02.078588308,98822.0
2020-08-28 11:16:02.803215120,98825.0
2020-08-28 11:16:02.911775556,98827.0
2020-08-28 11:16:05.100294660,98823.0
2020-08-28 11:16:05.766713262,98818.0
2020-08-28 11:16:10.784494634,98777.0
2020-08-28 11:16:11.501558759,98776.0
2020-08-28 11:16:11.612872115,98777.0
2020-08-28 11:16:17.298710491,98769.0
2020-08-28 11:16:22.902995776,98794.0
2020-08-28 11:16:23.307717044,98795.0
2020-08-28 11:16:29.793007940,98780.0
2020-08-28 11:16:34.902579487,98874.0
2020-08-28 11:16:37.411238986,98857.0
2020-08-28 11:16:39.207617456,98835.0
2020-08-28 11:16:45.620836028,98777.0
2020-08-28 11:16:45.734336999,98777.0
2020-08-28 11:16:46.852164383,98772.0
2020-08-28 11:16:52.114495669,98762.0
2020-08-28 11:16:54.713533891,98752.0
2020-08-28 11:16:57.821839939,98766.0
2020-08-28 11:16:58.776379593,98763.0
2020-08-28 11:17:02.143761061,98770.0
2020-08-28 11:17:03.684827548,98765.0
2020-08-28 11:17:04.334675707,98767.0
2020-08-28 11:17:05.859008609,98756.0
2020-08-28 11:17:09.329659960,98708.0
2020-08-28 11:17:10.181495346,98699.0
2020-08-28 11:17:15.461972403,98722.0
2020-08-28 11:17:17.201756073,98721.0
2020-08-28 11:17:29.650476504,98844.0
2020-08-28 11:17:31.874267276,98846.0
2020-08-28 11:17:35.918266271,98823.0
2020-08-28 11:17:35.938062829,98823.0
2020-08-28 11:17:47.315276125,98807.0
2020-08-28 11:17:49.778739267,98820.0
2020-08-28 11:17:52.972309593,98846.0
2020-08-28 11:17:57.036371121,98879.0
2020-08-28 11:17:58.733693244,98898.0
2020-08-28 11:18:03.349911201,98906.0
2020-08-28 11:18:03.851781705,98904.0
2020-08-28 11:18:04.159761295,98902.0
2020-08-28 11:18:04.242997849,98900.0
2020-08-28 11:18:06.448980333,98871.0
2020-08-28 11:18:08.702779020,98877.0
2020-08-28 11:18:08.740417097,98877.0
2020-08-28 11:18:08.854267014,98876.0
2020-08-28 11:18:08.878235070,98876.0
2020-08-28 11:18:10.299087312,98887.0
2020-08-28 11:18:13.866580229,98969.0
2020-08-28 11:18:14.706537184,98959.0
2020-08-28 11:18:16.861160091,98958.0
2020-08-28 11:18:25.950194604,98805.0
2020-08-28 11:18:29.313798013,98818.0
2020-08-28 11:18:33.212864307,98806.0
2020-08-28 11:18:34.293435232,98798.0
2020-08-28 11:18:35.227789084,98792.0
2020-08-28 11:18:39.322732397,98737.0
2020-08-28 11:18:40.648583281,98753.0
2020-08-28 11:18:43.731393980,98718.0
2020-08-28 11:18:44.528121357,98723.0
2020-08-28 11:18:52.111855527,98739.0
2020-08-28 11:18:53.999536333,98727.0
2020-08-28 11:18:55.248150806,98720.0
2020-08-28 11:19:01.937549829,98783.0
2020-08-28 11:19:02.689216550,98779.0
2020-08-28 11:19:08.731180349,98750.0
2020-08-28 11:19:12.900934856,98769.0
2020-08-28 11:19:13.171160945,98769.0
2020-08-28 11:19:16.415307344,98774.0
2020-08-28 11:19:16.533051686,98774.0
2020-08-28 11:19:25.981926425,98832.0
2020-08-28 11:19:30.421541855,98849.0
2020-08-28 11:19:38.321347918,98916.0
2020-08-28 11:19:54.039393423,98768.0
2020-08-28 11:19:55.855610819,98759.0
2020-08-28 11:19:56.061255097,98757.0
2020-08-28 11:19:56.363760038,98758.0
2020-08-28 11:19:57.134650548,98757.0
2020-08-28 11:19:58.353529281,98753.0
2020-08-28 11:20:02.758887113,98759.0
2020-08-28 11:20:07.843767098,98728.0
2020-08-28 11:20:09.891427569,98740.0
2020-08-28 11:20:11.695955140,98744.0
2020-08-28 11:20:11.989236894,98744.0
2020-08-28 11:20:15.510308689,98752.0
2020-08-28 11:20:19.616276885,98750.0
2020-08-28 11:20:23.891310757,98723.0
2020-08-28 11:20:30.456796382,98684.0
2020-08-28 11:20:32.980854779,98684.0
2020-08-28 11:20:33.871383305,98693.0
2020-08-28 11:20:35.058394735,98697.0
2020-08-28 11:20:38.242304963,98723.0
2020-08-28 11:20:45.733632550,98638.0
2020-08-28 11:20:47.489496306,98612.0
2020-08-28 11:20:48.721200465,98616.0
2020-08-28 11:20:49.632944220,98593.0
2020-08-28 11:20:52.007549324,98594.0
2020-08-28 11:20:55.098975140,98585.0
2020-08-28 11:20:55.490956289,98590.0
2020-08-28 11:20:55.700631693,98591.0
2020-08-28 11:20:56.231134416,98593.0
2020-08-28 11:20:57.059625113,98589.0
2020-08-28 11:20:58.442887234,98601.0
2020-08-28 11:20:58.886513851,98612.0
2020-08-28 11:21:07.389939962,98537.0
2020-08-28 11:21:13.319352991,98486.0
2020-08-28 11:21:14.580864321,98481.0
2020-08-28 11:21:22.762226092,98543.0
2020-08-28 11:21:23.047693033,98545.0
2020-08-28 11:21:27.646863362,98530.0
2020-08-28 11:21:32.299041727,98443.0
2020-08-28 11:21:34.376926309,98412.0
2020-08-28 11:21:35.261730258,98395.0
2020-08-28 11:21:38.232414455,98362.0
2020-08-28 11:21:38.578738356,98361.0
2020-08-28 11:21:49.059893296,98455.0
2020-08-28 11:21:50.369979698,98454.0
2020-08-28 11:21:50.691410432,98453.0
2020-08-28 11:21:53.722539767,98447.0
2020-08-28 11:22:01.315505813,98480.0
2020-08-28 11:22:07.822683520,98391.0
2020-08-28 11:22:10.786662881,98386.0
2020-08-28 11:22:12.810161073,98388.0
2020-08-28 11:22:13.274722715,98389.0
2020-08-28 11:22:17.523980678,98393.0
2020-08-28 11:22:19.082065379,98412.0
2020-08-28 11:22:19.278780143,98410.0
2020-08-28 11:22:24.784609309,98466.0
2020-08-28 11:22:26.101443457,98453.0
2020-08-28 11:22:28.284900643,98460.0
2020-08-28 11:22:32.291711800,98488.0
2020-08-28 11:22:34.675732664,98474.0
2020-08-28 11:22:36.561983902,98477.0
2020-08-28 11:22:38.260061376,98490.0
2020-08-28 11:22:45.594313126,98498.0
2020-08-28 11:22:45.601855046,98498.0
2020-08-28 11:22:56.890448974,98248.0
2020-08-28 11:22:57.977195153,98253.0
2020-08-28 11:22:58.056288056,98253.0
2020-08-28 11:23:01.890110728,98279.0
2020-08-28 11:23:05.239128355,98268.0
2020-08-28 11:23:06.906178694,98246.0
2020-08-28 11:23:07.617426334,98261.0
2020-08-28 11:23:10.324304570,98251.0
2020-08-28 11:23:11.945512738,98241.0
2020-08-28 11:23:20.603850923,98338.0
2020-08-28 11:23:21.567412859,98345.0
2020-08-28 11:23:23.089313133,98331.0
2020-08-28 11:23:25.573798494,98330.0
2020-08-28 11:23:25.829307552,98333.0
2020-08-28 11:23:28.906590105,98390.0
2020-08-28 11:23:31.518740854,98435.0
2020-08-28 11:23:34.019410416,98403.0
2020-08-28 11:23:42.370867598,98439.0
2020-08-28 11:23:52.994464213,98424.0
2020-08-28 11:23:54.967091392,98429.0
2020-08-28 11:23:55.682308914,98438.0
2020-08-28 11:23:58.535931797,98426.0
2020-08-28 11:24:02.332795413,98448.0
2020-08-28 11:24:05.104390019,98451.0
2020-08-28 11:24:05.215886418,98454.0
2020-08-28 11:24:05.991621354,98454.0
2020-08-28 11:24:08.583397458,98460.0
2020-08-28 11:24:12.147654994,98458.0
2020-08-28 11:24:12.500303722,98460.0
2020-08-28 11:24:12.617672810,98459.0
2020-08-28 11:24:13.811357184,98476.0
2020-08-28 11:24:16.327631802,98484.0
2020-08-28 11:24:18.295126608,98484.0
2020-08-28 11:24:22.050159000,98454.0
2020-08-28 11:24:27.186495527,98535.0
2020-08-28 11:24:29.038227905,98556.0
2020-08-28 11:24:31.338804925,98522.0
2020-08-28 11:24:36.706597107,98509.0
2020-08-28 11:24:37.099154995,98515.0
2020-08-28 11:24:38.563059386,98504.0
2020-08-28 11:24:43.058319913,98508.0
2020-08-28 11:24:47.467593379,98502.0
2020-08-28 11:24:47.944425509,98496.0
2020-08-28 11:24:51.339090266,98516.0
2020-08-28 11:24:54.992619696,98504.0
2020-08-28 11:24:55.406638041,98508.0
2020-08-28 11:24:58.530015394,98429.0
2020-08-28 11:25:00.821937600,98447.0
2020-08-28 11:25:05.838939037,98518.0
2020-08-28 11:25:06.327501031,98512.0
2020-08-28 11:25:07.196363697,98501.0
2020-08-28 11:25:09.430881480,98510.0
2020-08-28 11:25:15.200889799,98404.0
2020-08-28 11:25:15.931891538,98391.0
2020-08-28 11:25:18.230759642,98398.0
2020-08-28 11:25:19.206915861,98402.0
2020-08-28 11:25:20.116595597,98384.0
2020-08-28 11:25:22.243560311,98358.0
2020-08-28 11:25:27.161970388,98299.0
2020-08-28 11:25:35.955030508,98258.0
2020-08-28 11:25:38.294470859,98252.0
2020-08-28 11:25:38.326050382,98253.0
2020-08-28 11:25:46.629232880,98334.0
2020-08-28 11:25:49.250675586,98304.0
2020-08-28 11:25:52.856029870,98331.0
2020-08-28 11:25:54.232770570,98339.0
2020-08-28 11:26:03.530532454,98483.0
2020-08-28 11:26:04.179747734,98488.0
2020-08-28 11:26:09.382586556,98576.0
2020-08-28 11:26:12.340348321,98575.0
2020-08-28 11:26:17.773478350,98540.0
2020-08-28 11:26:24.783367276,98445.0
2020-08-28 11:26:26.200505660,98449.0
2020-08-28 11:26:28.267131493,98457.0
2020-08-28 11:26:28.948811037,98461.0
2020-08-28 11:26:31.549299623,98492.0
2020-08-28 11:26:31.762576462,98495.0
2020-08-28 11:26:33.375544217,98485.0
2020-08-28 11:26:34.254639404,98483.0
2020-08-28 11:26:37.191132824,98470.0
2020-08-28 11:26:40.165670594,98413.0
2020-08-28 11:26:44.083825149,98371.0
2020-08-28 11:26:45.162868946,98379.0
2020-08-28 11:26:45.924718025,98375.0
2020-08-28 11:26:48.591904311,98420.0
2020-08-28 11:26:53.975684992,98423.0
2020-08-28 11:26:54.720671373,98426.0
2020-08-28 11:27:01.477160269,98521.0
2020-08-28 11:27:03.816825483,98521.0
2020-08-28 11:27:05.544134022,98495.0
2020-08-28 11:27:11.368171533,98552.0
2020-08-28 11:27:12.832493011,98562.0
2020-08-28 11:27:14.485662283,98535.0
2020-08-28 11:27:17.081050610,98523.0
2020-08-28 11:27:21.094581946,98436.0
2020-08-28 11:27:21.359507804,98434.0
2020-08-28 11:27:22.718284809,98442.0
2020-08-28 11:27:23.403221393,98459.0
2020-08-28 11:27:24.412670884,98480.0
2020-08-28 11:27:28.509278413,98530.0
2020-08-28 11:27:29.277197170,98523.0
2020-08-28 11:27:31.663192498,98526.0
2020-08-28 11:27:33.297733722,98522.0
2020-08-28 11:27:33.409349541,98523.0
2020-08-28 11:27:37.772384720,98530.0
2020-08-28 11:27:44.646516978,98596.0
2020-08-28 11:27:45.768880971,98572.0
2020-08-28 11:27:46.628786683,98569.0
2020-08-28 11:27:48.907354483,98557.0
2020-08-28 11:27:54.001769072,98504.0
2020-08-28 11:27:54.201785430,98502.0
2020-08-28 11:27:54.236232736,98502.0
2020-08-28 11:27:54.715275689,98510.0
2020-08-28 11:28:01.480264274,98413.0
2020-08-28 11:28:01.667920011,98413.0
2020-08-28 11:28:01.696937057,98413.0
