EventTime,EventType,Event
2020-08-28 10:05:03.358914265,IMBALANCE,"[25, 8]"
2020-08-28 10:05:08.734843711,BID_DEPTH,"[(100180, 25)]"
2020-08-28 10:05:08.734843711,ASK_DEPTH,"[(100185, 8)]"
2020-08-28 10:05:08.734843711,IMBALANCE,"[25, 8]"
2020-08-28 10:05:19.893189017,BID_DEPTH,"[(100190, 32)]"
2020-08-28 10:05:19.893189017,ASK_DEPTH,"[(100195, 2)]"
2020-08-28 10:05:19.893189017,IMBALANCE,"[32, 2]"
2020-08-28 10:05:27.850541984,BID_DEPTH,"[(100194, 81)]"
2020-08-28 10:05:27.850541984,ASK_DEPTH,"[(100195, 4)]"
2020-08-28 10:05:27.850541984,IMBALANCE,"[81, 4]"
2020-08-28 10:05:27.856514638,HOLDINGS_UPDATED,{'CASH': 9994477.0}
2020-08-28 10:05:27.856514688,HOLDINGS_UPDATED,"{'CASH': 9794087.0, 'ABM': 2}"
2020-08-28 10:05:34.643205057,BID_DEPTH,"[(100201, 40)]"
2020-08-28 10:05:34.643205057,ASK_DEPTH,"[(100206, 1)]"
2020-08-28 10:05:34.643205057,IMBALANCE,"[40, 1]"
2020-08-28 10:05:36.878506829,HOLDINGS_UPDATED,"{'CASH': 6888171.0, 'ABM': 31}"
2020-08-28 10:05:44.812634688,BID_DEPTH,"[(100211, 29)]"
2020-08-28 10:05:44.812634688,ASK_DEPTH,"[(100231, 6)]"
2020-08-28 10:05:44.812634688,IMBALANCE,"[29, 6]"
2020-08-28 10:05:46.702486103,BID_DEPTH,"[(100213, 36)]"
2020-08-28 10:05:46.702486103,ASK_DEPTH,"[(100231, 6)]"
2020-08-28 10:05:46.702486103,IMBALANCE,"[36, 6]"
2020-08-28 10:05:56.235919288,BID_DEPTH,"[(100255, 32)]"
2020-08-28 10:05:56.235919288,ASK_DEPTH,"[(100265, 1)]"
2020-08-28 10:05:56.235919288,IMBALANCE,"[32, 1]"
2020-08-28 10:05:56.241891942,HOLDINGS_UPDATED,"{'CASH': 6787906.0, 'ABM': 32}"
2020-08-28 10:06:18.348964798,BID_DEPTH,"[(100268, 1)]"
2020-08-28 10:06:18.348964798,ASK_DEPTH,"[(100281, 1)]"
2020-08-28 10:06:18.348964798,IMBALANCE,"[1, 1]"
2020-08-28 10:06:23.225367472,BID_DEPTH,"[(100268, 2)]"
2020-08-28 10:06:23.225367472,ASK_DEPTH,"[(100281, 2)]"
2020-08-28 10:06:23.225367472,IMBALANCE,"[2, 2]"
2020-08-28 10:06:38.445710856,BID_DEPTH,"[(100329, 1)]"
2020-08-28 10:06:38.445710856,ASK_DEPTH,"[(100332, 32)]"
2020-08-28 10:06:38.445710856,IMBALANCE,"[1, 32]"
2020-08-28 10:06:49.888397989,BID_DEPTH,"[(100331, 7)]"
2020-08-28 10:06:49.888397989,ASK_DEPTH,"[(100332, 67)]"
2020-08-28 10:06:49.888397989,IMBALANCE,"[7, 67]"
2020-08-28 10:06:49.894370643,HOLDINGS_UPDATED,"{'CASH': 7490223.0, 'ABM': 25}"
2020-08-28 10:06:49.974892698,BID_DEPTH,"[(100327, 1)]"
2020-08-28 10:06:49.974892698,ASK_DEPTH,"[(100332, 67)]"
2020-08-28 10:06:49.974892698,IMBALANCE,"[1, 67]"
2020-08-28 10:07:02.229776382,BID_DEPTH,"[(100300, 1)]"
2020-08-28 10:07:02.229776382,ASK_DEPTH,"[(100321, 1)]"
2020-08-28 10:07:02.229776382,IMBALANCE,"[1, 1]"
2020-08-28 10:07:09.843403747,BID_DEPTH,"[(100300, 1)]"
2020-08-28 10:07:09.843403747,ASK_DEPTH,"[(100321, 1)]"
2020-08-28 10:07:09.843403747,IMBALANCE,"[1, 1]"
2020-08-28 10:07:15.796229962,BID_DEPTH,"[(100312, 42)]"
2020-08-28 10:07:15.796229962,ASK_DEPTH,"[(100321, 32)]"
2020-08-28 10:07:15.796229962,IMBALANCE,"[42, 32]"
2020-08-28 10:07:15.802202616,HOLDINGS_UPDATED,"{'CASH': 4580914.0, 'ABM': 54}"
2020-08-28 10:07:27.182638910,BID_DEPTH,"[(100315, 36)]"
2020-08-28 10:07:27.182638910,ASK_DEPTH,"[(100319, 42)]"
2020-08-28 10:07:27.182638910,IMBALANCE,"[36, 42]"
2020-08-28 10:07:35.336989819,BID_DEPTH,"[(100318, 36)]"
2020-08-28 10:07:35.336989819,ASK_DEPTH,"[(100319, 42)]"
2020-08-28 10:07:35.336989819,IMBALANCE,"[36, 42]"
2020-08-28 10:07:48.650890983,BID_DEPTH,"[(100318, 2)]"
2020-08-28 10:07:48.650890983,ASK_DEPTH,"[(100319, 8)]"
2020-08-28 10:07:48.650890983,IMBALANCE,"[2, 8]"
2020-08-28 10:07:48.656863637,HOLDINGS_UPDATED,"{'CASH': 3979000.0, 'ABM': 60}"
2020-08-28 10:07:48.656863687,HOLDINGS_UPDATED,"{'CASH': 3878681.0, 'ABM': 61}"
2020-08-28 10:07:48.656863737,HOLDINGS_UPDATED,"{'CASH': 3778362.0, 'ABM': 62}"
2020-08-28 10:07:51.428248961,BID_DEPTH,"[(100320, 2)]"
2020-08-28 10:07:51.428248961,ASK_DEPTH,"[(100321, 5)]"
2020-08-28 10:07:51.428248961,IMBALANCE,"[2, 5]"
2020-08-28 10:07:51.434221615,HOLDINGS_UPDATED,"{'CASH': 3477399.0, 'ABM': 65}"
2020-08-28 10:07:51.434221665,HOLDINGS_UPDATED,"{'CASH': 3377078.0, 'ABM': 66}"
2020-08-28 10:07:51.434221715,HOLDINGS_UPDATED,"{'CASH': 3276757.0, 'ABM': 67}"
2020-08-28 10:08:11.108327171,BID_DEPTH,"[(100328, 2)]"
2020-08-28 10:08:11.108327171,ASK_DEPTH,"[(100333, 2)]"
2020-08-28 10:08:11.108327171,IMBALANCE,"[2, 2]"
2020-08-28 10:08:13.596166592,BID_DEPTH,"[(100333, 30)]"
2020-08-28 10:08:13.596166592,ASK_DEPTH,"[(100357, 1)]"
2020-08-28 10:08:13.596166592,IMBALANCE,"[30, 1]"
2020-08-28 10:08:23.465447139,BID_DEPTH,"[(100349, 1)]"
2020-08-28 10:08:23.465447139,ASK_DEPTH,"[(100356, 1)]"
2020-08-28 10:08:23.465447139,IMBALANCE,"[1, 1]"
2020-08-28 10:08:29.506357300,BID_DEPTH,"[(100349, 1)]"
2020-08-28 10:08:29.506357300,ASK_DEPTH,"[(100356, 1)]"
2020-08-28 10:08:29.506357300,IMBALANCE,"[1, 1]"
2020-08-28 10:08:36.041268074,BID_DEPTH,"[(100354, 35)]"
2020-08-28 10:08:36.041268074,ASK_DEPTH,"[(100357, 1)]"
2020-08-28 10:08:36.041268074,IMBALANCE,"[35, 1]"
2020-08-28 10:08:36.047240728,HOLDINGS_UPDATED,"{'CASH': 3176400.0, 'ABM': 68}"
2020-08-28 10:08:56.175713626,BID_DEPTH,"[(100368, 34)]"
2020-08-28 10:08:56.175713626,ASK_DEPTH,"[(100382, 1)]"
2020-08-28 10:08:56.175713626,IMBALANCE,"[34, 1]"
2020-08-28 10:09:12.931656497,BID_DEPTH,"[(100382, 30)]"
2020-08-28 10:09:12.931656497,ASK_DEPTH,"[(100397, 2)]"
2020-08-28 10:09:12.931656497,IMBALANCE,"[30, 2]"
2020-08-28 10:10:03.750626963,BID_DEPTH,"[(100579, 2)]"
2020-08-28 10:10:03.750626963,ASK_DEPTH,"[(100612, 1)]"
2020-08-28 10:10:03.750626963,IMBALANCE,"[2, 1]"
2020-08-28 10:10:08.229315767,BID_DEPTH,"[(100579, 2)]"
2020-08-28 10:10:08.229315767,ASK_DEPTH,"[(100612, 1)]"
2020-08-28 10:10:08.229315767,IMBALANCE,"[2, 1]"
2020-08-28 10:10:34.858776184,BID_DEPTH,"[(100622, 32)]"
2020-08-28 10:10:34.858776184,ASK_DEPTH,"[(100626, 2)]"
2020-08-28 10:10:34.858776184,IMBALANCE,"[32, 2]"
2020-08-28 10:10:42.740013005,BID_DEPTH,"[(100633, 1)]"
2020-08-28 10:10:42.740013005,ASK_DEPTH,"[(100658, 1)]"
2020-08-28 10:10:42.740013005,IMBALANCE,"[1, 1]"
2020-08-28 10:10:46.575113263,BID_DEPTH,"[(100658, 41)]"
2020-08-28 10:10:46.575113263,ASK_DEPTH,"[(100661, 1)]"
2020-08-28 10:10:46.575113263,IMBALANCE,"[41, 1]"
2020-08-28 10:11:07.594542209,BID_DEPTH,"[(100718, 42)]"
2020-08-28 10:11:07.594542209,ASK_DEPTH,"[(100764, 1)]"
2020-08-28 10:11:07.594542209,IMBALANCE,"[42, 1]"
2020-08-28 10:11:15.252699690,BID_DEPTH,"[(100735, 1)]"
2020-08-28 10:11:15.252699690,ASK_DEPTH,"[(100773, 1)]"
2020-08-28 10:11:15.252699690,IMBALANCE,"[1, 1]"
2020-08-28 10:11:18.356080146,BID_DEPTH,"[(100735, 1)]"
2020-08-28 10:11:18.356080146,ASK_DEPTH,"[(100773, 1)]"
2020-08-28 10:11:18.356080146,IMBALANCE,"[1, 1]"
2020-08-28 10:11:29.614907509,BID_DEPTH,"[(100765, 42)]"
2020-08-28 10:11:29.614907509,ASK_DEPTH,"[(100782, 1)]"
2020-08-28 10:11:29.614907509,IMBALANCE,"[42, 1]"
2020-08-28 10:11:46.357709689,BID_DEPTH,"[(100765, 44)]"
2020-08-28 10:11:46.357709689,ASK_DEPTH,"[(100788, 2)]"
2020-08-28 10:11:46.357709689,IMBALANCE,"[44, 2]"
2020-08-28 10:12:06.474632212,BID_DEPTH,"[(100794, 35)]"
2020-08-28 10:12:06.474632212,ASK_DEPTH,"[(100795, 1)]"
2020-08-28 10:12:06.474632212,IMBALANCE,"[35, 1]"
2020-08-28 10:12:06.480604866,HOLDINGS_UPDATED,"{'CASH': 6099426.0, 'ABM': 39}"
2020-08-28 10:12:19.107780290,BID_DEPTH,"[(100794, 43)]"
2020-08-28 10:12:19.107780290,ASK_DEPTH,"[(100795, 2)]"
2020-08-28 10:12:19.107780290,IMBALANCE,"[43, 2]"
2020-08-28 10:12:19.113752944,HOLDINGS_UPDATED,"{'CASH': 5998631.0, 'ABM': 40}"
2020-08-28 10:12:19.113752994,HOLDINGS_UPDATED,"{'CASH': 5897836.0, 'ABM': 41}"
2020-08-28 10:12:33.031610638,BID_DEPTH,"[(100801, 37)]"
2020-08-28 10:12:33.031610638,ASK_DEPTH,"[(100803, 1)]"
2020-08-28 10:12:33.031610638,IMBALANCE,"[37, 1]"
2020-08-28 10:12:45.865346729,BID_DEPTH,"[(100803, 78)]"
2020-08-28 10:12:45.865346729,ASK_DEPTH,"[(100804, 2)]"
2020-08-28 10:12:45.865346729,IMBALANCE,"[78, 2]"
2020-08-28 10:12:55.922907762,BID_DEPTH,"[(100805, 2)]"
2020-08-28 10:12:55.922907762,ASK_DEPTH,"[(100810, 2)]"
2020-08-28 10:12:55.922907762,IMBALANCE,"[2, 2]"
2020-08-28 10:13:17.140745405,BID_DEPTH,"[(100827, 34)]"
2020-08-28 10:13:17.140745405,ASK_DEPTH,"[(100834, 2)]"
2020-08-28 10:13:17.140745405,IMBALANCE,"[34, 2]"
2020-08-28 10:13:17.146718059,HOLDINGS_UPDATED,"{'CASH': 5797002.0, 'ABM': 42}"
2020-08-28 10:13:17.146718109,HOLDINGS_UPDATED,"{'CASH': 5696168.0, 'ABM': 43}"
2020-08-28 10:13:21.713093853,BID_DEPTH,"[(100840, 1)]"
2020-08-28 10:13:21.713093853,ASK_DEPTH,"[(100861, 1)]"
2020-08-28 10:13:21.713093853,IMBALANCE,"[1, 1]"
2020-08-28 10:13:27.427453313,BID_DEPTH,"[(100840, 1)]"
2020-08-28 10:13:27.427453313,ASK_DEPTH,"[(100861, 1)]"
2020-08-28 10:13:27.427453313,IMBALANCE,"[1, 1]"
2020-08-28 10:13:43.004200600,BID_DEPTH,"[(100863, 36)]"
2020-08-28 10:13:43.004200600,ASK_DEPTH,"[(100867, 1)]"
2020-08-28 10:13:43.004200600,IMBALANCE,"[36, 1]"
2020-08-28 10:13:43.010173254,HOLDINGS_UPDATED,"{'CASH': 5595301.0, 'ABM': 44}"
2020-08-28 10:13:44.404861358,BID_DEPTH,"[(100863, 36)]"
2020-08-28 10:13:44.404861358,ASK_DEPTH,"[(100868, 1)]"
2020-08-28 10:13:44.404861358,IMBALANCE,"[36, 1]"
2020-08-28 10:13:44.410834012,HOLDINGS_UPDATED,"{'CASH': 5494433.0, 'ABM': 45}"
2020-08-28 10:13:51.608765950,BID_DEPTH,"[(100888, 1)]"
2020-08-28 10:13:51.608765950,ASK_DEPTH,"[(100897, 1)]"
2020-08-28 10:13:51.608765950,IMBALANCE,"[1, 1]"
2020-08-28 10:13:57.231965125,BID_DEPTH,"[(100889, 32)]"
2020-08-28 10:13:57.231965125,ASK_DEPTH,"[(100897, 1)]"
2020-08-28 10:13:57.231965125,IMBALANCE,"[32, 1]"
2020-08-28 10:13:57.237937779,HOLDINGS_UPDATED,"{'CASH': 5393536.0, 'ABM': 46}"
2020-08-28 10:14:19.002633065,BID_DEPTH,"[(100897, 38)]"
2020-08-28 10:14:19.002633065,ASK_DEPTH,"[(100906, 2)]"
2020-08-28 10:14:19.002633065,IMBALANCE,"[38, 2]"
2020-08-28 10:14:19.008605719,HOLDINGS_UPDATED,"{'CASH': 8319549.0, 'ABM': 17}"
2020-08-28 10:15:10.258073701,BID_DEPTH,"[(100919, 11)]"
2020-08-28 10:15:10.258073701,ASK_DEPTH,"[(100920, 32)]"
2020-08-28 10:15:10.258073701,IMBALANCE,"[11, 32]"
2020-08-28 10:15:16.923811910,HOLDINGS_UPDATED,"{'CASH': 5796574.0, 'ABM': 42}"
2020-08-28 10:15:21.696789326,BID_DEPTH,"[(100919, 38)]"
2020-08-28 10:15:21.696789326,ASK_DEPTH,"[(100920, 34)]"
2020-08-28 10:15:21.696789326,IMBALANCE,"[38, 34]"
2020-08-28 10:15:21.702761980,HOLDINGS_UPDATED,"{'CASH': 8723225.0, 'ABM': 13}"
2020-08-28 10:15:24.584655181,BID_DEPTH,"[(100919, 9)]"
2020-08-28 10:15:24.584655181,ASK_DEPTH,"[(100920, 34)]"
2020-08-28 10:15:24.584655181,IMBALANCE,"[9, 34]"
2020-08-28 10:15:24.701918940,HOLDINGS_UPDATED,"{'CASH': 8925065.0, 'ABM': 11}"
2020-08-28 10:15:44.502289883,BID_DEPTH,"[(100914, 2)]"
2020-08-28 10:15:44.502289883,ASK_DEPTH,"[(100916, 35)]"
2020-08-28 10:15:44.502289883,IMBALANCE,"[2, 35]"
2020-08-28 10:15:46.980093820,BID_DEPTH,"[(100914, 2)]"
2020-08-28 10:15:46.980093820,ASK_DEPTH,"[(100916, 35)]"
2020-08-28 10:15:46.980093820,IMBALANCE,"[2, 35]"
2020-08-28 10:15:48.825934973,BID_DEPTH,"[(100914, 2)]"
2020-08-28 10:15:48.825934973,ASK_DEPTH,"[(100916, 35)]"
2020-08-28 10:15:48.825934973,IMBALANCE,"[2, 35]"
2020-08-28 10:16:12.370257477,HOLDINGS_UPDATED,"{'CASH': 11851600.0, 'ABM': -18}"
2020-08-28 10:16:36.311797768,BID_DEPTH,"[(100914, 32)]"
2020-08-28 10:16:36.311797768,ASK_DEPTH,"[(100916, 35)]"
2020-08-28 10:16:36.311797768,IMBALANCE,"[32, 35]"
2020-08-28 10:16:51.338070758,BID_DEPTH,"[(100901, 2)]"
2020-08-28 10:16:51.338070758,ASK_DEPTH,"[(100906, 2)]"
2020-08-28 10:16:51.338070758,IMBALANCE,"[2, 2]"
2020-08-28 10:17:06.727218126,BID_DEPTH,"[(100884, 1)]"
2020-08-28 10:17:06.727218126,ASK_DEPTH,"[(100897, 1)]"
2020-08-28 10:17:06.727218126,IMBALANCE,"[1, 1]"
2020-08-28 10:17:32.304483970,BID_DEPTH,"[(100887, 2)]"
2020-08-28 10:17:32.304483970,ASK_DEPTH,"[(100889, 35)]"
2020-08-28 10:17:32.304483970,IMBALANCE,"[2, 35]"
2020-08-28 10:17:32.310456624,HOLDINGS_UPDATED,"{'CASH': 11952487.0, 'ABM': -19}"
2020-08-28 10:17:32.310456674,HOLDINGS_UPDATED,"{'CASH': 12053374.0, 'ABM': -20}"
2020-08-28 10:17:55.078317533,BID_DEPTH,"[(100847, 2)]"
2020-08-28 10:17:55.078317533,ASK_DEPTH,"[(100854, 2)]"
2020-08-28 10:17:55.078317533,IMBALANCE,"[2, 2]"
2020-08-28 10:18:00.373773139,BID_DEPTH,"[(100847, 2)]"
2020-08-28 10:18:00.373773139,ASK_DEPTH,"[(100848, 41)]"
2020-08-28 10:18:00.373773139,IMBALANCE,"[2, 41]"
2020-08-28 10:18:00.379745793,HOLDINGS_UPDATED,"{'CASH': 9128782.0, 'ABM': 9}"
2020-08-28 10:18:40.907737356,BID_DEPTH,"[(100845, 2)]"
2020-08-28 10:18:40.907737356,ASK_DEPTH,"[(100848, 17)]"
2020-08-28 10:18:40.907737356,IMBALANCE,"[2, 17]"
2020-08-28 10:18:42.953406846,BID_DEPTH,"[(100832, 1)]"
2020-08-28 10:18:42.953406846,ASK_DEPTH,"[(100845, 34)]"
2020-08-28 10:18:42.953406846,IMBALANCE,"[1, 34]"
2020-08-28 10:18:50.974075848,BID_DEPTH,"[(100835, 1)]"
2020-08-28 10:18:50.974075848,ASK_DEPTH,"[(100844, 1)]"
2020-08-28 10:18:50.974075848,IMBALANCE,"[1, 1]"
2020-08-28 10:19:04.217856061,BID_DEPTH,"[(100835, 2)]"
2020-08-28 10:19:04.217856061,ASK_DEPTH,"[(100839, 54)]"
2020-08-28 10:19:04.217856061,IMBALANCE,"[2, 54]"
