EventTime,EventType,Event
2020-06-03 10:37:40.156350343,IMBALANCE,"[29, 6]"
2020-06-03 10:38:00.163148184,BID_DEPTH,"[(100331, 41)]"
2020-06-03 10:38:00.163148184,ASK_DEPTH,"[(100335, 1)]"
2020-06-03 10:38:00.163148184,IMBALANCE,"[41, 1]"
2020-06-03 10:38:20.169946025,BID_DEPTH,"[(100351, 35)]"
2020-06-03 10:38:20.169946025,ASK_DEPTH,"[(100361, 1)]"
2020-06-03 10:38:20.169946025,IMBALANCE,"[35, 1]"
2020-06-03 10:38:40.176743866,BID_DEPTH,"[(100361, 60)]"
2020-06-03 10:38:40.176743866,ASK_DEPTH,"[(100362, 1)]"
2020-06-03 10:38:40.176743866,IMBALANCE,"[60, 1]"
2020-06-03 10:39:00.183541707,BID_DEPTH,"[(100383, 29)]"
2020-06-03 10:39:00.183541707,ASK_DEPTH,"[(100386, 1)]"
2020-06-03 10:39:00.183541707,IMBALANCE,"[29, 1]"
2020-06-03 10:39:20.190339548,BID_DEPTH,"[(100384, 42)]"
2020-06-03 10:39:20.190339548,ASK_DEPTH,"[(100401, 2)]"
2020-06-03 10:39:20.190339548,IMBALANCE,"[42, 2]"
2020-06-03 10:39:40.197137389,BID_DEPTH,"[(100442, 31)]"
2020-06-03 10:39:40.197137389,ASK_DEPTH,"[(100446, 1)]"
2020-06-03 10:39:40.197137389,IMBALANCE,"[31, 1]"
2020-06-03 10:40:00.203935230,BID_DEPTH,"[(100587, 32)]"
2020-06-03 10:40:00.203935230,ASK_DEPTH,"[(100602, 1)]"
2020-06-03 10:40:00.203935230,IMBALANCE,"[32, 1]"
2020-06-03 10:40:20.210733071,BID_DEPTH,"[(100622, 32)]"
2020-06-03 10:40:20.210733071,ASK_DEPTH,"[(100623, 1)]"
2020-06-03 10:40:20.210733071,IMBALANCE,"[32, 1]"
2020-06-03 10:40:40.217530912,BID_DEPTH,"[(100630, 30)]"
2020-06-03 10:40:40.217530912,ASK_DEPTH,"[(100668, 1)]"
2020-06-03 10:40:40.217530912,IMBALANCE,"[30, 1]"
2020-06-03 10:41:00.224328753,BID_DEPTH,"[(100683, 1)]"
2020-06-03 10:41:00.224328753,ASK_DEPTH,"[(100766, 1)]"
2020-06-03 10:41:00.224328753,IMBALANCE,"[1, 1]"
2020-06-03 10:41:20.231126594,BID_DEPTH,"[(100754, 29)]"
2020-06-03 10:41:20.231126594,ASK_DEPTH,"[(100777, 1)]"
2020-06-03 10:41:20.231126594,IMBALANCE,"[29, 1]"
2020-06-03 10:41:40.237924435,BID_DEPTH,"[(100769, 42)]"
2020-06-03 10:41:40.237924435,ASK_DEPTH,"[(100790, 1)]"
2020-06-03 10:41:40.237924435,IMBALANCE,"[42, 1]"
2020-06-03 10:42:00.244722276,BID_DEPTH,"[(100795, 34)]"
2020-06-03 10:42:00.244722276,ASK_DEPTH,"[(100798, 1)]"
2020-06-03 10:42:00.244722276,IMBALANCE,"[34, 1]"
2020-06-03 10:42:20.251520117,BID_DEPTH,"[(100810, 1)]"
2020-06-03 10:42:20.251520117,ASK_DEPTH,"[(100819, 1)]"
2020-06-03 10:42:20.251520117,IMBALANCE,"[1, 1]"
2020-06-03 10:42:40.258317958,BID_DEPTH,"[(100820, 34)]"
2020-06-03 10:42:40.258317958,ASK_DEPTH,"[(100821, 1)]"
2020-06-03 10:42:40.258317958,IMBALANCE,"[34, 1]"
2020-06-03 10:43:00.265115799,BID_DEPTH,"[(100823, 43)]"
2020-06-03 10:43:00.265115799,ASK_DEPTH,"[(100828, 1)]"
2020-06-03 10:43:00.265115799,IMBALANCE,"[43, 1]"
2020-06-03 10:43:20.271913640,BID_DEPTH,"[(100854, 27)]"
2020-06-03 10:43:20.271913640,ASK_DEPTH,"[(100887, 2)]"
2020-06-03 10:43:20.271913640,IMBALANCE,"[27, 2]"
2020-06-03 10:43:40.278711481,BID_DEPTH,"[(100883, 35)]"
2020-06-03 10:43:40.278711481,ASK_DEPTH,"[(100884, 1)]"
2020-06-03 10:43:40.278711481,IMBALANCE,"[35, 1]"
2020-06-03 10:44:00.285509322,BID_DEPTH,"[(100919, 63)]"
2020-06-03 10:44:00.285509322,ASK_DEPTH,"[(100920, 35)]"
2020-06-03 10:44:00.285509322,IMBALANCE,"[63, 35]"
2020-06-03 10:44:20.292307163,BID_DEPTH,"[(100919, 38)]"
2020-06-03 10:44:20.292307163,ASK_DEPTH,"[(100926, 29)]"
2020-06-03 10:44:20.292307163,IMBALANCE,"[38, 29]"
2020-06-03 10:44:40.299105004,BID_DEPTH,"[(100925, 65)]"
2020-06-03 10:44:40.299105004,ASK_DEPTH,"[(100926, 29)]"
2020-06-03 10:44:40.299105004,IMBALANCE,"[65, 29]"
2020-06-03 10:45:00.305902845,BID_DEPTH,"[(100934, 74)]"
2020-06-03 10:45:00.305902845,ASK_DEPTH,"[(100935, 1)]"
2020-06-03 10:45:00.305902845,IMBALANCE,"[74, 1]"
2020-06-03 10:45:20.312700686,BID_DEPTH,"[(100929, 36)]"
2020-06-03 10:45:20.312700686,ASK_DEPTH,"[(100930, 35)]"
2020-06-03 10:45:20.312700686,IMBALANCE,"[36, 35]"
2020-06-03 10:45:40.319498527,BID_DEPTH,"[(100922, 1)]"
2020-06-03 10:45:40.319498527,ASK_DEPTH,"[(100924, 36)]"
2020-06-03 10:45:40.319498527,IMBALANCE,"[1, 36]"
2020-06-03 10:46:00.326296368,BID_DEPTH,"[(100922, 2)]"
2020-06-03 10:46:00.326296368,ASK_DEPTH,"[(100924, 71)]"
2020-06-03 10:46:00.326296368,IMBALANCE,"[2, 71]"
2020-06-03 10:46:20.333094209,BID_DEPTH,"[(100923, 34)]"
2020-06-03 10:46:20.333094209,ASK_DEPTH,"[(100924, 24)]"
2020-06-03 10:46:20.333094209,IMBALANCE,"[34, 24]"
2020-06-03 10:46:40.339892050,BID_DEPTH,"[(100878, 2)]"
2020-06-03 10:46:40.339892050,ASK_DEPTH,"[(100886, 42)]"
2020-06-03 10:46:40.339892050,IMBALANCE,"[2, 42]"
2020-06-03 10:47:00.346689891,BID_DEPTH,"[(100865, 36)]"
2020-06-03 10:47:00.346689891,ASK_DEPTH,"[(100874, 29)]"
2020-06-03 10:47:00.346689891,IMBALANCE,"[36, 29]"
2020-06-03 10:47:00.353487732,HOLDINGS_UPDATED,"{'CASH': 9193008, 'ABM': 8}"
2020-06-03 10:47:20.353487732,BID_DEPTH,"[(100865, 38)]"
2020-06-03 10:47:20.353487732,ASK_DEPTH,"[(100867, 41)]"
2020-06-03 10:47:20.353487732,IMBALANCE,"[38, 41]"
2020-06-03 10:47:20.360285573,HOLDINGS_UPDATED,"{'CASH': 8386072, 'ABM': 16}"
2020-06-03 10:47:40.360285573,BID_DEPTH,"[(100853, 2)]"
2020-06-03 10:47:40.360285573,ASK_DEPTH,"[(100864, 34)]"
2020-06-03 10:47:40.360285573,IMBALANCE,"[2, 34]"
2020-06-03 10:47:40.367083414,HOLDINGS_UPDATED,"{'CASH': 7579160, 'ABM': 24}"
2020-06-03 10:48:00.367083414,BID_DEPTH,"[(100856, 6)]"
2020-06-03 10:48:00.367083414,ASK_DEPTH,"[(100858, 41)]"
2020-06-03 10:48:00.367083414,IMBALANCE,"[6, 41]"
2020-06-03 10:48:00.373881255,HOLDINGS_UPDATED,"{'CASH': 6772296, 'ABM': 32}"
2020-06-03 10:48:20.373881255,BID_DEPTH,"[(100857, 63)]"
2020-06-03 10:48:20.373881255,ASK_DEPTH,"[(100858, 58)]"
2020-06-03 10:48:20.373881255,IMBALANCE,"[63, 58]"
2020-06-03 10:48:20.380679096,HOLDINGS_UPDATED,"{'CASH': 5965432, 'ABM': 40}"
2020-06-03 10:48:40.380679096,BID_DEPTH,"[(100859, 2)]"
2020-06-03 10:48:40.380679096,ASK_DEPTH,"[(100860, 35)]"
2020-06-03 10:48:40.380679096,IMBALANCE,"[2, 35]"
2020-06-03 10:48:40.387476937,HOLDINGS_UPDATED,"{'CASH': 5158552, 'ABM': 48}"
2020-06-03 10:49:00.387476937,BID_DEPTH,"[(100848, 1)]"
2020-06-03 10:49:00.387476937,ASK_DEPTH,"[(100853, 33)]"
2020-06-03 10:49:00.387476937,IMBALANCE,"[1, 33]"
2020-06-03 10:49:00.394274778,HOLDINGS_UPDATED,"{'CASH': 4351728, 'ABM': 56}"
2020-06-03 10:49:20.394274778,BID_DEPTH,"[(100844, 6)]"
2020-06-03 10:49:20.394274778,ASK_DEPTH,"[(100848, 71)]"
2020-06-03 10:49:20.394274778,IMBALANCE,"[6, 71]"
2020-06-03 10:49:20.401072619,HOLDINGS_UPDATED,"{'CASH': 3544944, 'ABM': 64}"
2020-06-03 10:49:40.401072619,BID_DEPTH,"[(100834, 2)]"
2020-06-03 10:49:40.401072619,ASK_DEPTH,"[(100843, 30)]"
2020-06-03 10:49:40.401072619,IMBALANCE,"[2, 30]"
2020-06-03 10:49:40.407870460,HOLDINGS_UPDATED,"{'CASH': 3444101, 'ABM': 65}"
2020-06-03 10:49:40.407870510,HOLDINGS_UPDATED,"{'CASH': 2738200, 'ABM': 72}"
2020-06-03 10:50:00.407870460,BID_DEPTH,"[(100822, 1)]"
2020-06-03 10:50:00.407870460,ASK_DEPTH,"[(100841, 5)]"
2020-06-03 10:50:00.407870460,IMBALANCE,"[1, 5]"
2020-06-03 10:50:00.414668301,MKT_CLOSED,
2020-06-03 10:50:20.407870460,FINAL_HOLDINGS,"{ ABM: 72, CASH: 2738200 }"
2020-06-03 10:50:20.407870460,FINAL_CASH_POSITION,2738200
2020-06-03 10:50:20.407870460,MARK_TO_MARKET,72 ABM @ 100841 == 7260552
2020-06-03 10:50:20.407870460,MARKED_TO_MARKET,9998752
2020-06-03 10:50:20.407870460,ENDING_CASH,9998752
