FundamentalTime,FundamentalValue
2020-06-03 10:41:12.543927259,101067.0
2020-06-03 10:41:15.252699690,101047.0
2020-06-03 10:41:16.182860310,101049.0
2020-06-03 10:41:18.356080146,101025.0
2020-06-03 10:41:25.534684006,101007.0
2020-06-03 10:41:26.437047055,101005.0
2020-06-03 10:41:28.737996673,101041.0
2020-06-03 10:41:29.614907509,101047.0
2020-06-03 10:41:46.357709689,100898.0
2020-06-03 10:41:47.521880930,100871.0
2020-06-03 10:41:48.753742685,100883.0
2020-06-03 10:41:51.524424449,100851.0
2020-06-03 10:41:54.682381364,100860.0
2020-06-03 10:41:55.915057079,100852.0
2020-06-03 10:42:05.501724287,100913.0
2020-06-03 10:42:06.474632212,100908.0
2020-06-03 10:42:08.927838531,100921.0
2020-06-03 10:42:19.107780340,100877.0
2020-06-03 10:42:24.629844011,100955.0
2020-06-03 10:42:29.341861682,100957.0
2020-06-03 10:42:29.788584004,100958.0
2020-06-03 10:42:33.031610638,100984.0
2020-06-03 10:42:38.111029329,100968.0
2020-06-03 10:42:44.370760465,101064.0
2020-06-03 10:42:45.865346729,101056.0
2020-06-03 10:42:49.690771943,101083.0
2020-06-03 10:42:50.381131472,101081.0
2020-06-03 10:42:55.922907762,101092.0
2020-06-03 10:42:56.471330961,101088.0
2020-06-03 10:43:02.771944358,101143.0
2020-06-03 10:43:03.991694474,101124.0
2020-06-03 10:43:07.306152543,101100.0
2020-06-03 10:43:07.772209433,101102.0
2020-06-03 10:43:09.989398041,101111.0
2020-06-03 10:43:17.140745405,101131.0
2020-06-03 10:43:17.850493178,101128.0
2020-06-03 10:43:21.042309697,101086.0
2020-06-03 10:43:21.713093853,101086.0
2020-06-03 10:43:27.427453313,101056.0
2020-06-03 10:43:30.628280807,101023.0
2020-06-03 10:43:31.075020162,101023.0
2020-06-03 10:43:32.541095984,101006.0
2020-06-03 10:43:32.781858253,101005.0
2020-06-03 10:43:37.679555059,101093.0
2020-06-03 10:43:38.069128410,101093.0
2020-06-03 10:43:39.910970764,101096.0
2020-06-03 10:43:40.795357887,101109.0
2020-06-03 10:43:43.004200600,101042.0
2020-06-03 10:43:44.404861358,101023.0
2020-06-03 10:43:45.675417734,101011.0
2020-06-03 10:43:50.534851352,101087.0
2020-06-03 10:43:51.608765950,101088.0
2020-06-03 10:43:52.780753577,101109.0
2020-06-03 10:43:57.231965125,101128.0
2020-06-03 10:43:59.324343169,101093.0
2020-06-03 10:44:05.226545235,101024.0
2020-06-03 10:44:08.599439227,101026.0
2020-06-03 10:44:11.333473616,101052.0
2020-06-03 10:44:12.432610549,101067.0
2020-06-03 10:44:13.038776308,101063.0
2020-06-03 10:44:19.002633065,101109.0
2020-06-03 10:44:19.928019891,101092.0
2020-06-03 10:44:23.661558436,101043.0
2020-06-03 10:44:27.492935001,101057.0
2020-06-03 10:44:27.683777057,101057.0
2020-06-03 10:44:31.764482008,101129.0
2020-06-03 10:44:39.204981458,101091.0
2020-06-03 10:44:40.916620072,101107.0
2020-06-03 10:44:47.051016035,101021.0
2020-06-03 10:44:50.613744634,101074.0
2020-06-03 10:44:54.092284441,100976.0
2020-06-03 10:44:55.134078590,100973.0
2020-06-03 10:45:03.567650735,100859.0
2020-06-03 10:45:05.336112784,100851.0
2020-06-03 10:45:09.344408222,100897.0
2020-06-03 10:45:10.258073701,100886.0
2020-06-03 10:45:15.802767252,100905.0
2020-06-03 10:45:16.919026676,100924.0
2020-06-03 10:45:21.696789276,100902.0
2020-06-03 10:45:24.584655231,100908.0
2020-06-03 10:45:24.693676703,100910.0
2020-06-03 10:45:25.025717539,100906.0
2020-06-03 10:45:25.257807798,100910.0
2020-06-03 10:45:27.857005426,100854.0
2020-06-03 10:45:30.147820777,100861.0
2020-06-03 10:45:33.326959875,100851.0
2020-06-03 10:45:34.456769930,100847.0
2020-06-03 10:45:41.797462731,100815.0
2020-06-03 10:45:44.502289833,100820.0
2020-06-03 10:45:46.980093820,100877.0
2020-06-03 10:45:48.825934973,100871.0
2020-06-03 10:46:05.495691517,100970.0
2020-06-03 10:46:06.183727072,100967.0
2020-06-03 10:46:09.901602198,100957.0
2020-06-03 10:46:12.361503946,100941.0
2020-06-03 10:46:17.663154807,100890.0
2020-06-03 10:46:17.930571028,100891.0
2020-06-03 10:46:21.576364112,100895.0
2020-06-03 10:46:29.220605818,100844.0
2020-06-03 10:46:30.904339946,100827.0
2020-06-03 10:46:31.122538780,100823.0
2020-06-03 10:46:32.476419424,100802.0
2020-06-03 10:46:33.744348148,100808.0
2020-06-03 10:46:36.311797818,100808.0
2020-06-03 10:46:40.204266990,100770.0
2020-06-03 10:46:40.799690505,100771.0
2020-06-03 10:46:46.929290051,100770.0
2020-06-03 10:46:47.890382341,100756.0
2020-06-03 10:46:49.955272344,100770.0
2020-06-03 10:46:51.338070758,100784.0
2020-06-03 10:46:58.565042058,100739.0
2020-06-03 10:47:05.108931032,100693.0
2020-06-03 10:47:06.727218126,100678.0
2020-06-03 10:47:13.491199146,100702.0
2020-06-03 10:47:14.072191334,100700.0
2020-06-03 10:47:17.443815882,100711.0
2020-06-03 10:47:30.268472042,100674.0
2020-06-03 10:47:31.986173303,100689.0
2020-06-03 10:47:32.304483970,100691.0
2020-06-03 10:47:35.194182726,100726.0
2020-06-03 10:47:36.609352236,100735.0
2020-06-03 10:47:38.022435325,100744.0
2020-06-03 10:47:38.736852433,100737.0
2020-06-03 10:47:50.545856224,100801.0
2020-06-03 10:47:55.078317483,100837.0
2020-06-03 10:47:55.129097587,100837.0
2020-06-03 10:47:57.247555964,100832.0
2020-06-03 10:48:00.373773089,100830.0
2020-06-03 10:48:05.952344358,100900.0
2020-06-03 10:48:06.727191720,100902.0
2020-06-03 10:48:07.384094703,100904.0
2020-06-03 10:48:15.334277965,100881.0
2020-06-03 10:48:19.542763675,100852.0
2020-06-03 10:48:25.090680554,100848.0
2020-06-03 10:48:26.915457300,100838.0
2020-06-03 10:48:29.276255974,100797.0
2020-06-03 10:48:35.589922895,100771.0
2020-06-03 10:48:37.127362581,100766.0
2020-06-03 10:48:38.549173683,100773.0
2020-06-03 10:48:40.907737406,100775.0
2020-06-03 10:48:41.990305249,100783.0
2020-06-03 10:48:42.346154649,100787.0
2020-06-03 10:48:42.711418601,100786.0
2020-06-03 10:48:42.953406846,100784.0
2020-06-03 10:48:43.889990424,100782.0
2020-06-03 10:48:44.905085080,100789.0
2020-06-03 10:48:46.425024611,100776.0
2020-06-03 10:48:47.546318978,100777.0
2020-06-03 10:48:50.974075848,100760.0
2020-06-03 10:48:52.142031161,100745.0
2020-06-03 10:48:55.505828467,100758.0
2020-06-03 10:48:56.641466466,100755.0
2020-06-03 10:49:03.652393307,100765.0
2020-06-03 10:49:04.217856061,100778.0
2020-06-03 10:49:04.450115649,100777.0
2020-06-03 10:49:10.860403581,100795.0
2020-06-03 10:49:15.129831702,100803.0
2020-06-03 10:49:17.832726611,100806.0
2020-06-03 10:49:19.400964760,100789.0
2020-06-03 10:49:20.377734024,100789.0
2020-06-03 10:49:21.179851965,100786.0
2020-06-03 10:49:23.716053865,100783.0
2020-06-03 10:49:24.084842406,100783.0
2020-06-03 10:49:26.633907598,100794.0
2020-06-03 10:49:31.066008853,100807.0
2020-06-03 10:49:31.077591633,100807.0
2020-06-03 10:49:33.757651356,100781.0
2020-06-03 10:49:40.219384800,100767.0
2020-06-03 10:49:43.420405033,100737.0
2020-06-03 10:49:52.422624097,100655.0
2020-06-03 10:49:59.999999999,100638.0
