EventTime,EventType,Event
2020-06-03 10:34:40.180212176,HOLDINGS_UPDATED,"{'CASH': 7697337.0, 'ABM': 23.0}"
2020-06-03 10:34:49.879260092,BID_DEPTH,"[(100171, 1)]"
2020-06-03 10:34:49.879260092,ASK_DEPTH,"[(100174, 2)]"
2020-06-03 10:34:49.879260092,IMBALANCE,"[1, 2]"
2020-06-03 10:34:50.186426370,HOLDINGS_UPDATED,"{'CASH': 7597165.0, 'ABM': 24.0}"
2020-06-03 10:34:50.186426420,HOLDINGS_UPDATED,"{'CASH': 7496993.0, 'ABM': 25.0}"
2020-06-03 10:34:55.644722549,BID_DEPTH,"[(100172, 43)]"
2020-06-03 10:34:55.644722549,ASK_DEPTH,"[(100174, 1)]"
2020-06-03 10:34:55.644722549,IMBALANCE,"[43, 1]"
2020-06-03 10:34:55.649507783,HOLDINGS_UPDATED,"{'CASH': 7396819.0, 'ABM': 26.0}"
2020-06-03 10:34:59.110464475,BID_DEPTH,"[(100175, 31)]"
2020-06-03 10:34:59.110464475,ASK_DEPTH,"[(100179, 1)]"
2020-06-03 10:34:59.110464475,IMBALANCE,"[31, 1]"
2020-06-03 10:34:59.115249709,HOLDINGS_UPDATED,"{'CASH': 7296640.0, 'ABM': 27.0}"
2020-06-03 10:35:24.910651207,BID_DEPTH,"[(100198, 75)]"
2020-06-03 10:35:24.910651207,ASK_DEPTH,"[(100199, 4)]"
2020-06-03 10:35:24.910651207,IMBALANCE,"[75, 4]"
2020-06-03 10:35:28.607957331,BID_DEPTH,"[(100199, 25)]"
2020-06-03 10:35:28.607957331,ASK_DEPTH,"[(100204, 2)]"
2020-06-03 10:35:28.607957331,IMBALANCE,"[25, 2]"
2020-06-03 10:35:28.612742565,HOLDINGS_UPDATED,"{'CASH': 7096232.0, 'ABM': 29.0}"
2020-06-03 10:35:38.808091471,BID_DEPTH,"[(100204, 34)]"
2020-06-03 10:35:38.808091471,ASK_DEPTH,"[(100210, 1)]"
2020-06-03 10:35:38.808091471,IMBALANCE,"[34, 1]"
2020-06-03 10:35:38.812876705,HOLDINGS_UPDATED,"{'CASH': 6996022.0, 'ABM': 30.0}"
2020-06-03 10:35:41.842205250,BID_DEPTH,"[(100210, 6)]"
2020-06-03 10:35:41.842205250,ASK_DEPTH,"[(100215, 6)]"
2020-06-03 10:35:41.842205250,IMBALANCE,"[6, 6]"
2020-06-03 10:35:41.846990484,HOLDINGS_UPDATED,"{'CASH': 6695377.0, 'ABM': 33.0}"
2020-06-03 10:35:41.846990534,HOLDINGS_UPDATED,"{'CASH': 6394732.0, 'ABM': 36.0}"
2020-06-03 10:36:05.382884704,BID_DEPTH,"[(100269, 30)]"
2020-06-03 10:36:05.382884704,ASK_DEPTH,"[(100272, 2)]"
2020-06-03 10:36:05.382884704,IMBALANCE,"[30, 2]"
2020-06-03 10:36:06.555553813,BID_DEPTH,"[(100269, 30)]"
2020-06-03 10:36:06.555553813,ASK_DEPTH,"[(100272, 2)]"
2020-06-03 10:36:06.555553813,IMBALANCE,"[30, 2]"
2020-06-03 10:36:06.560339047,HOLDINGS_UPDATED,"{'CASH': 6294460.0, 'ABM': 37.0}"
2020-06-03 10:36:06.560339097,HOLDINGS_UPDATED,"{'CASH': 6194188.0, 'ABM': 38.0}"
2020-06-03 10:36:07.242004139,BID_DEPTH,"[(100269, 30)]"
2020-06-03 10:36:07.242004139,ASK_DEPTH,"[(100286, 1)]"
2020-06-03 10:36:07.242004139,IMBALANCE,"[30, 1]"
2020-06-03 10:36:21.915674179,BID_DEPTH,"[(100272, 2)]"
2020-06-03 10:36:21.915674179,ASK_DEPTH,"[(100285, 2)]"
2020-06-03 10:36:21.915674179,IMBALANCE,"[2, 2]"
2020-06-03 10:36:41.493963259,BID_DEPTH,"[(100331, 1)]"
2020-06-03 10:36:41.493963259,ASK_DEPTH,"[(100336, 32)]"
2020-06-03 10:36:41.493963259,IMBALANCE,"[1, 32]"
2020-06-03 10:36:44.981042696,HOLDINGS_UPDATED,"{'CASH': 9705913.0, 'ABM': 3.0}"
2020-06-03 10:36:49.013881729,BID_DEPTH,"[(100335, 7)]"
2020-06-03 10:36:49.013881729,ASK_DEPTH,"[(100336, 32)]"
2020-06-03 10:36:49.013881729,IMBALANCE,"[7, 32]"
2020-06-03 10:37:27.214149011,BID_DEPTH,"[(100320, 29)]"
2020-06-03 10:37:27.214149011,ASK_DEPTH,"[(100323, 42)]"
2020-06-03 10:37:27.214149011,IMBALANCE,"[29, 42]"
2020-06-03 10:38:09.357644387,BID_DEPTH,"[(100332, 2)]"
2020-06-03 10:38:09.357644387,ASK_DEPTH,"[(100337, 2)]"
2020-06-03 10:38:09.357644387,IMBALANCE,"[2, 2]"
2020-06-03 10:38:17.398984855,BID_DEPTH,"[(100337, 30)]"
2020-06-03 10:38:17.398984855,ASK_DEPTH,"[(100361, 1)]"
2020-06-03 10:38:17.398984855,IMBALANCE,"[30, 1]"
2020-06-03 10:38:22.279323903,BID_DEPTH,"[(100353, 1)]"
2020-06-03 10:38:22.279323903,ASK_DEPTH,"[(100360, 1)]"
2020-06-03 10:38:22.279323903,IMBALANCE,"[1, 1]"
2020-06-03 10:38:34.970858972,BID_DEPTH,"[(100357, 30)]"
2020-06-03 10:38:34.970858972,ASK_DEPTH,"[(100361, 1)]"
2020-06-03 10:38:34.970858972,IMBALANCE,"[30, 1]"
