EventTime,EventType,Event
2020-06-03 10:39:20.333468408,IMBALANCE,"[42, 2]"
2020-06-03 10:39:40.345377994,BID_DEPTH,"[(100442, 31)]"
2020-06-03 10:39:40.345377994,ASK_DEPTH,"[(100446, 1)]"
2020-06-03 10:39:40.345377994,IMBALANCE,"[31, 1]"
2020-06-03 10:40:00.357287580,BID_DEPTH,"[(100587, 32)]"
2020-06-03 10:40:00.357287580,ASK_DEPTH,"[(100602, 1)]"
2020-06-03 10:40:00.357287580,IMBALANCE,"[32, 1]"
2020-06-03 10:40:20.369197166,BID_DEPTH,"[(100622, 32)]"
2020-06-03 10:40:20.369197166,ASK_DEPTH,"[(100623, 1)]"
2020-06-03 10:40:20.369197166,IMBALANCE,"[32, 1]"
2020-06-03 10:40:40.381106752,BID_DEPTH,"[(100630, 30)]"
2020-06-03 10:40:40.381106752,ASK_DEPTH,"[(100668, 1)]"
2020-06-03 10:40:40.381106752,IMBALANCE,"[30, 1]"
2020-06-03 10:41:00.393016338,BID_DEPTH,"[(100683, 1)]"
2020-06-03 10:41:00.393016338,ASK_DEPTH,"[(100766, 1)]"
2020-06-03 10:41:00.393016338,IMBALANCE,"[1, 1]"
2020-06-03 10:41:20.404925924,BID_DEPTH,"[(100754, 29)]"
2020-06-03 10:41:20.404925924,ASK_DEPTH,"[(100777, 1)]"
2020-06-03 10:41:20.404925924,IMBALANCE,"[29, 1]"
2020-06-03 10:41:40.416835510,BID_DEPTH,"[(100769, 42)]"
2020-06-03 10:41:40.416835510,ASK_DEPTH,"[(100790, 1)]"
2020-06-03 10:41:40.416835510,IMBALANCE,"[42, 1]"
2020-06-03 10:42:00.428745096,BID_DEPTH,"[(100795, 34)]"
2020-06-03 10:42:00.428745096,ASK_DEPTH,"[(100798, 1)]"
2020-06-03 10:42:00.428745096,IMBALANCE,"[34, 1]"
2020-06-03 10:42:20.440654682,BID_DEPTH,"[(100810, 1)]"
2020-06-03 10:42:20.440654682,ASK_DEPTH,"[(100819, 1)]"
2020-06-03 10:42:20.440654682,IMBALANCE,"[1, 1]"
2020-06-03 10:42:40.452564268,BID_DEPTH,"[(100820, 34)]"
2020-06-03 10:42:40.452564268,ASK_DEPTH,"[(100821, 1)]"
2020-06-03 10:42:40.452564268,IMBALANCE,"[34, 1]"
2020-06-03 10:43:00.464473854,BID_DEPTH,"[(100823, 43)]"
2020-06-03 10:43:00.464473854,ASK_DEPTH,"[(100828, 1)]"
2020-06-03 10:43:00.464473854,IMBALANCE,"[43, 1]"
2020-06-03 10:43:20.476383440,BID_DEPTH,"[(100854, 27)]"
2020-06-03 10:43:20.476383440,ASK_DEPTH,"[(100887, 2)]"
2020-06-03 10:43:20.476383440,IMBALANCE,"[27, 2]"
2020-06-03 10:43:40.488293026,BID_DEPTH,"[(100883, 35)]"
2020-06-03 10:43:40.488293026,ASK_DEPTH,"[(100884, 1)]"
2020-06-03 10:43:40.488293026,IMBALANCE,"[35, 1]"
2020-06-03 10:44:00.500202612,BID_DEPTH,"[(100919, 63)]"
2020-06-03 10:44:00.500202612,ASK_DEPTH,"[(100920, 35)]"
2020-06-03 10:44:00.500202612,IMBALANCE,"[63, 35]"
2020-06-03 10:44:20.512112198,BID_DEPTH,"[(100919, 38)]"
2020-06-03 10:44:20.512112198,ASK_DEPTH,"[(100926, 29)]"
2020-06-03 10:44:20.512112198,IMBALANCE,"[38, 29]"
2020-06-03 10:44:40.524021784,BID_DEPTH,"[(100925, 65)]"
2020-06-03 10:44:40.524021784,ASK_DEPTH,"[(100926, 29)]"
2020-06-03 10:44:40.524021784,IMBALANCE,"[65, 29]"
2020-06-03 10:45:00.535931370,BID_DEPTH,"[(100934, 74)]"
2020-06-03 10:45:00.535931370,ASK_DEPTH,"[(100935, 1)]"
2020-06-03 10:45:00.535931370,IMBALANCE,"[74, 1]"
2020-06-03 10:45:20.547840956,BID_DEPTH,"[(100929, 36)]"
2020-06-03 10:45:20.547840956,ASK_DEPTH,"[(100930, 35)]"
2020-06-03 10:45:20.547840956,IMBALANCE,"[36, 35]"
2020-06-03 10:45:40.559750542,BID_DEPTH,"[(100922, 1)]"
2020-06-03 10:45:40.559750542,ASK_DEPTH,"[(100924, 36)]"
2020-06-03 10:45:40.559750542,IMBALANCE,"[1, 36]"
2020-06-03 10:46:00.571660128,BID_DEPTH,"[(100922, 2)]"
2020-06-03 10:46:00.571660128,ASK_DEPTH,"[(100924, 71)]"
2020-06-03 10:46:00.571660128,IMBALANCE,"[2, 71]"
2020-06-03 10:46:20.583569714,BID_DEPTH,"[(100923, 34)]"
2020-06-03 10:46:20.583569714,ASK_DEPTH,"[(100924, 24)]"
2020-06-03 10:46:20.583569714,IMBALANCE,"[34, 24]"
2020-06-03 10:46:40.595479300,BID_DEPTH,"[(100878, 2)]"
2020-06-03 10:46:40.595479300,ASK_DEPTH,"[(100886, 42)]"
2020-06-03 10:46:40.595479300,IMBALANCE,"[2, 42]"
2020-06-03 10:47:00.607388886,BID_DEPTH,"[(100865, 36)]"
2020-06-03 10:47:00.607388886,ASK_DEPTH,"[(100874, 12)]"
2020-06-03 10:47:00.607388886,IMBALANCE,"[36, 12]"
2020-06-03 10:47:00.619298472,HOLDINGS_UPDATED,"{'CASH': 9798252, 'ABM': 2}"
2020-06-03 10:47:20.619298472,BID_DEPTH,"[(100865, 38)]"
2020-06-03 10:47:20.619298472,ASK_DEPTH,"[(100867, 24)]"
2020-06-03 10:47:20.619298472,IMBALANCE,"[38, 24]"
2020-06-03 10:47:20.631208058,HOLDINGS_UPDATED,"{'CASH': 9596518, 'ABM': 4}"
2020-06-03 10:47:40.631208058,BID_DEPTH,"[(100853, 2)]"
2020-06-03 10:47:40.631208058,ASK_DEPTH,"[(100864, 17)]"
2020-06-03 10:47:40.631208058,IMBALANCE,"[2, 17]"
2020-06-03 10:47:40.643117644,HOLDINGS_UPDATED,"{'CASH': 9394790, 'ABM': 6}"
2020-06-03 10:48:00.643117644,BID_DEPTH,"[(100857, 29)]"
2020-06-03 10:48:00.643117644,ASK_DEPTH,"[(100858, 24)]"
2020-06-03 10:48:00.643117644,IMBALANCE,"[29, 24]"
2020-06-03 10:48:00.655027230,HOLDINGS_UPDATED,"{'CASH': 9193074, 'ABM': 8}"
2020-06-03 10:48:20.655027230,BID_DEPTH,"[(100857, 63)]"
2020-06-03 10:48:20.655027230,ASK_DEPTH,"[(100858, 41)]"
2020-06-03 10:48:20.655027230,IMBALANCE,"[63, 41]"
2020-06-03 10:48:20.666936816,HOLDINGS_UPDATED,"{'CASH': 8991358, 'ABM': 10}"
2020-06-03 10:48:40.666936816,BID_DEPTH,"[(100859, 2)]"
2020-06-03 10:48:40.666936816,ASK_DEPTH,"[(100860, 18)]"
2020-06-03 10:48:40.666936816,IMBALANCE,"[2, 18]"
2020-06-03 10:48:40.678846402,HOLDINGS_UPDATED,"{'CASH': 8789638, 'ABM': 12}"
2020-06-03 10:49:00.678846402,BID_DEPTH,"[(100848, 1)]"
2020-06-03 10:49:00.678846402,ASK_DEPTH,"[(100853, 16)]"
2020-06-03 10:49:00.678846402,IMBALANCE,"[1, 16]"
2020-06-03 10:49:00.690755988,HOLDINGS_UPDATED,"{'CASH': 8587932, 'ABM': 14}"
2020-06-03 10:49:20.690755988,BID_DEPTH,"[(100844, 6)]"
2020-06-03 10:49:20.690755988,ASK_DEPTH,"[(100848, 54)]"
2020-06-03 10:49:20.690755988,IMBALANCE,"[6, 54]"
2020-06-03 10:49:20.702665574,HOLDINGS_UPDATED,"{'CASH': 8386236, 'ABM': 16}"
2020-06-03 10:49:40.702665574,BID_DEPTH,"[(100834, 2)]"
2020-06-03 10:49:40.702665574,ASK_DEPTH,"[(100843, 13)]"
2020-06-03 10:49:40.702665574,IMBALANCE,"[2, 13]"
2020-06-03 10:49:40.714575160,HOLDINGS_UPDATED,"{'CASH': 8184550, 'ABM': 18}"
2020-06-03 10:50:00.714575160,BID_DEPTH,"[(100822, 1)]"
2020-06-03 10:50:00.714575160,ASK_DEPTH,"[(100841, 5)]"
2020-06-03 10:50:00.714575160,IMBALANCE,"[1, 5]"
2020-06-03 10:50:00.726484746,MKT_CLOSED,
2020-06-03 10:50:20.714575160,FINAL_HOLDINGS,"{ ABM: 18, CASH: 8184550 }"
2020-06-03 10:50:20.714575160,FINAL_CASH_POSITION,8184550
2020-06-03 10:50:20.714575160,MARK_TO_MARKET,18 ABM @ 100841 == 1815138
2020-06-03 10:50:20.714575160,MARKED_TO_MARKET,9999688
2020-06-03 10:50:20.714575160,ENDING_CASH,9999688
